ID,Type,variable,value
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034359,-2.2932403052495864
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034359,-1.4667853013547043
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034359,-0.7726370132924717
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940970,-0.9056827933640174
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940970,0.2814401675228637
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940970,0.2601530765540032
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940970,1.3999466357798656
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940970,-1.0358570864927152
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940970,-0.3511139800169477
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940970,3.0505354992448117
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940970,-2.6597262346744324
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940970,7.489455941461314
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940970,-0.6375207634894927
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051743,0.1625241019006061
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051743,0.3238171374061284
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051743,-0.002094563202979
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051743,1.1274526125565072
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051743,-1.6116992886602628
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051743,-0.2455472779283981
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051743,-0.3593063070878889
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051743,-0.5799922950301576
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051743,-0.5095934648765729
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051743,0.8692062998358633
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652860,0.3308972264420088
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652860,0.6542442886044686
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652860,-1.7398999163431046
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652860,0.1031625022994015
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652860,0.6515958989972249
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652860,-1.0249818551434835
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652860,-0.7866758347436066
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652860,-0.6738682511223677
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652860,0.4220123007245535
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652860,-0.1384834592559521
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468582,0.4743871869968483
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468582,-0.6752756386332708
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468582,1.551439728902964
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468582,-0.6752756386332708
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468582,-0.6752756386332708
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468582,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468582,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468582,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468582,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468582,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138238,-0.7302967433402214
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138238,1.095445115010332
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138238,-0.7302967433402214
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138238,-0.7302967433402214
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138238,1.095445115010332
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138238,-0.7302967433402214
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138238,-0.7302967433402214
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138238,-0.7302967433402214
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138238,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138238,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630224,1.262300170094447
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630224,-0.2939465750300822
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630224,0.8002690991050275
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630224,-1.1248835228030678
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630224,-0.6437391713663245
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630224,2.502444996794732
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630224,1.4954386346896194
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630224,0.644355343485184
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630224,1.7134705107138557
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630224,1.4013974705609702
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034414,0.5092352912755088
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034414,0.7933608852657826
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034414,-0.1862653327322971
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034414,-1.665745187260545
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034414,0.5494143434515513
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034414,0.4085313247171626
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034414,0.2312453042812989
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034414,-0.6918779101822868
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034414,-1.2121998049430072
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034414,1.659557975794645
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940988,-1.0969548375088258
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940988,-0.7067434214306062
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940988,0.7935572445526857
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940988,-0.2556128322703461
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940988,1.2657538466570926
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940988,-1.3567709302322375
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940988,-0.484207958366032
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940988,-1.2141423897347463
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940988,2.9893628981346896
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940988,-2.260085020049672
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770069,-0.4472135954999579
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770069,-0.4472135954999579
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770069,-0.4472135954999579
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770069,-0.4472135954999579
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770069,1.7888543819998317
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770069,2.2182979008574053
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770069,-0.4472135954999579
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770069,0.2664251207233774
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770069,-0.4472135954999579
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770069,-0.4472135954999579
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596942,-0.2546006868563834
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596942,1.284869431100372
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596942,-1.439881771336417
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596942,0.456935551805648
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596942,-0.0473225247132205
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596942,4.827492351667896
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596942,0.7331122767321888
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596942,0.4438524685308317
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596942,-1.5791597534583386
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596942,0.6994911380223314
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787120,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787120,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787120,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787120,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787120,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787120,inf
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787120,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787120,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787120,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787120,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770018,0.5476953961375902
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770018,-0.6865477500879658
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770018,-0.6865477500879658
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770018,1.511947854126307
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770018,-0.6865477500879658
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770018,-0.6865477500879658
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770018,-0.6865477500879658
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770018,-0.6865477500879658
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770018,-0.6865477500879658
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770018,-0.6865477500879658
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630292,-0.9872700997633564
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630292,-1.075145150658838
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630292,0.5051507765289714
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630292,1.226765602851922
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630292,0.3304988710413022
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630292,-1.125221658031001
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630292,-1.4698818421863462
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630292,-1.3631726685709966
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630292,-1.0859757344924938
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630292,-0.796076211381747
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051704,-1.0827235416531562
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051704,0.4737342358318121
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051704,0.8508142128513637
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051704,-1.0827235416531562
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:128051704,0.8408986346231367
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051704,2.1994567966182674
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051704,-0.5819140298055252
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051704,-0.6691553780656415
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051704,1.1186046530292215
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:128051704,0.9125228645908696
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277174,1.4680952308363966
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277174,-0.406880392524399
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277174,-0.6096151705285676
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277174,0.5505837546986767
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277174,-1.0021834224821071
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277174,0.2382605517272543
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277174,-0.0548311549883994
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277174,-1.6207758194998043
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277174,-1.1267425426361186
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277174,-0.3094315801063177
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093579,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093579,1.5
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093579,-0.5
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093579,-0.5
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093579,-0.5
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093579,0.9214876033057842
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093579,0.4690140845070413
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093579,-0.5
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093579,0.637190082644626
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093579,0.1175942549371617
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034441,0.6034560822788242
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034441,-0.8719130702186404
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034441,-1.2503642385743186
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034441,1.041180613950995
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034441,0.4776406125631395
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034441,-1.6275075705287751
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034441,-1.241514085534036
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034441,-0.2118782588269603
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034441,-1.209017611494093
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034441,1.6958698784405666
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048966,-1.4352294659034746
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048966,1.046769966966529
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048966,0.8224222733402314
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048966,-0.0248241911494167
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048966,-0.4091385832538678
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048966,-0.8118904513263017
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048966,-0.8030334363220122
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048966,-1.3139933725707136
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048966,0.0666579513621179
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048966,-0.3045612295703497
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093439,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093439,1.5
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093439,-0.5
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093439,-0.5
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:108093439,-0.5
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093439,3.38059701492538
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093439,-0.0061728395061719
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093439,-0.5
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093439,1.015151515151516
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:108093439,0.7738853503184719
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596912,-0.9665164828925464
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596912,1.030910184138682
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596912,-1.1568630228947767
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596912,0.730616624995455
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596912,0.3618526966531852
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596912,6.323044383073052
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596912,-0.50388892652452
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596912,0.5305040949705505
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596912,-1.612550185048853
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596912,0.5203196469074736
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034346,-0.7324523202733408
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034346,1.6598180638652422
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034346,-0.2011506308400849
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034346,-0.8127528733263389
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034346,0.086537760574522
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034346,-0.2293194053776912
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034346,0.1843182777467439
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034346,0.1860872412668307
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034346,0.0610765206268522
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37034346,-0.1212781213351217
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048904,-0.7233805436366414
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048904,-0.7233805436366414
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048904,1.2792413824311129
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048904,0.8909002484788109
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr7:6048904,-0.7233805436366414
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048904,-0.7233805436366414
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048904,-0.7233805436366414
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048904,-0.7233805436366414
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048904,-0.7233805436366414
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048904,0.1867070197639238
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619510,0.9309923829353864
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619510,-1.3215134533753154
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619510,-0.7603825578438241
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619510,0.8459921626971733
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619510,0.3049114655866226
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619510,-1.1345129688513664
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619510,-0.3688339938035959
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619510,0.1935724680710728
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619510,-0.1821566774533221
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619510,-1.0715601379244777
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769883,-0.4472135954999579
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769883,1.7888543819998317
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769883,-0.4472135954999579
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769883,-0.4472135954999579
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769883,-0.4472135954999579
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769883,-0.4472135954999579
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769883,-0.4472135954999579
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769883,0.9179647486578124
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769883,0.4994429205218521
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769883,0.527913793184162
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37034418,0.8794362752517508
